place_id,place_name,region,category,verification_status,request_tier,image_file_name,tourist_name,tourist_name_en,captured_at,latitude,longitude,resolution
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-046,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:34,33.51334997222222,126.54814999999999,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-047,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:32,33.513669444444446,126.54817497222221,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-048,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:29,33.51324722222222,126.54823055555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-049,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:29,33.51315555555556,126.54836944444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-050,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:30,33.51329166666667,126.54812219444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-051,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:30,33.51300833333333,126.54855275,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-052,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:30,33.51292222222222,126.54869719444444,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-054,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:25,33.51305277777778,126.54842777777777,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-055,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:24,33.51240555555555,126.54848055555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-056,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:24,33.51207775,126.54889444444444,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-057,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:23,33.51229441666667,126.54937497222222,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-058,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:22,33.51241388888889,126.54918330555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-059,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:21,33.512283333333336,126.54933330555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-060,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:20,33.512583,126.548801,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-1-061,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:27,33.512458333333335,126.54955830555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-001,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:09,33.51294163888889,126.54940552777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-002,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:10,33.51294163888889,126.54940552777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-003,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:11,33.51294163888889,126.54940552777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-004,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:11,33.51287219444445,126.54938055555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-005,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:12,33.512875,126.54939999999999,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-006,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:12,33.512863861111114,126.54940552777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-007,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:17,33.51286944444445,126.54930833333333,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-008,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:18,33.51301108333333,126.54939722222223,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-009,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:19,33.51304722222222,126.54893330555555,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-010,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:20,33.512819416666666,126.54913888888889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-011,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:21,33.51326663888889,126.54858055555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-012,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:22,33.51314163888889,126.54866944444444,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-013,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:23,33.51336944444444,126.54854444444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-014,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:24,33.51332775,126.54855830555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-015,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:24,33.51332775,126.54855830555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-016,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:26,33.51331666666667,126.54858608333333,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-017,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:27,33.51334163888889,126.54856666666666,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-018,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:29,33.513447222222226,126.54849997222222,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-020,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:32,33.513336083333336,126.54856666666666,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-021,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:34,33.513288861111114,126.54857497222223,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-022,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:35,33.51329444444445,126.54857497222223,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-023,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:35,33.51331386111111,126.54856388888889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-024,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:36,33.5133,126.54856941666667,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-025,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:37,33.51329719444445,126.54856941666667,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-026,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:38,33.51340277777778,126.54852777777778,6720*3360
